session_id,customer_id,session_date,session_hour,device,browser,traffic_source,landing_page,pages_viewed,time_on_site_seconds,bounced,converted
S1000325,13849,2024-04-10,14,Mobile,Chrome,Paid Search,/category,1,38,True,False
S1000326,,2024-03-31,11,Tablet,Safari,Direct,/new-arrivals,1,68,True,False
S1000327,11668,2024-02-14,16,Tablet,Firefox,Social,/sale,1,69,True,False
S1000328,12432,2024-01-24,15,Mobile,Chrome,Organic Search,/,1,33,True,False
S1000329,16478,2024-06-05,15,Desktop,Safari,Organic Search,/new-arrivals,1,49,True,False
S1000330,,2024-06-24,1,Mobile,Firefox,Direct,/new-arrivals,1,57,True,False
S1000331,,2024-06-23,8,Desktop,Safari,Direct,/category,1,35,True,False
S1000332,,2024-05-18,7,Mobile,Chrome,Organic Search,/products,1,72,True,False
S1000333,14976,2024-04-29,14,Mobile,Chrome,Direct,/new-arrivals,1,79,True,False
S1000334,,2024-01-13,17,Mobile,Edge,Referral,/category,2,173,False,False
S1000335,,2024-09-24,18,Desktop,Edge,Organic Search,/category,1,34,True,False
S1000336,,2024-10-02,11,Mobile,Firefox,Organic Search,/sale,1,103,True,False
S1000337,14689,2024-05-08,19,Desktop,Chrome,Organic Search,/category,2,218,False,False
S1000338,,2024-04-27,17,Desktop,Chrome,Email,/sale,1,86,True,False
S1000339,10145,2024-07-21,21,Tablet,Safari,Social,/category,1,104,True,False
S1000340,15345,2024-08-10,18,Mobile,Chrome,Organic Search,/,1,27,True,False
S1000341,12078,2024-07-06,10,Desktop,Firefox,Organic Search,/products,2,152,False,False
S1000342,12658,2024-03-17,5,Tablet,Firefox,Email,/,1,113,True,False
S1000343,,2024-06-18,10,Mobile,Chrome,Email,/category,1,77,True,False
S1000344,,2024-05-14,11,Mobile,Safari,Organic Search,/,1,111,True,False
S1000345,11943,2024-09-12,10,Mobile,Chrome,Organic Search,/category,1,33,True,False
S1000346,,2024-01-28,10,Mobile,Firefox,Direct,/products,1,68,True,False
S1000347,,2024-01-07,11,Mobile,Safari,Organic Search,/category,2,226,False,True
S1000348,12495,2024-08-10,8,Mobile,Chrome,Social,/new-arrivals,1,114,True,False
S1000349,16736,2024-08-02,11,Mobile,Safari,Direct,/category,1,46,True,False
S1000350,,2024-02-25,15,Mobile,Chrome,Organic Search,/new-arrivals,1,58,True,False
S1000351,14108,2024-01-13,7,Desktop,Firefox,Direct,/new-arrivals,1,77,True,False
S1000352,16772,2024-08-25,18,Desktop,Chrome,Email,/category,1,109,True,False
S1000353,12474,2024-08-05,10,Mobile,Safari,Referral,/category,1,79,True,False
S1000354,,2024-10-02,17,Tablet,Safari,Organic Search,/,1,116,True,False
S1000355,,2024-09-10,9,Desktop,Chrome,Paid Search,/sale,2,142,False,False
S1000356,18064,2024-06-19,8,Desktop,Chrome,Organic Search,/new-arrivals,2,83,False,False
S1000357,14553,2024-03-02,14,Mobile,Chrome,Paid Search,/,1,92,True,False
S1000358,,2024-01-23,17,Desktop,Chrome,Organic Search,/products,1,119,True,False
S1000359,10961,2024-08-05,21,Mobile,Chrome,Direct,/products,1,103,True,False
S1000360,11682,2024-09-06,19,Desktop,Chrome,Social,/new-arrivals,1,35,True,False
S1000361,,2024-05-01,6,Mobile,Chrome,Paid Search,/new-arrivals,1,118,True,False
S1000362,15882,2024-01-18,11,Mobile,Safari,Paid Search,/,4,454,False,False
S1000363,,2024-05-01,13,Desktop,Safari,Paid Search,/products,1,39,True,False
S1000364,,2024-05-05,6,Mobile,Chrome,Direct,/products,1,32,True,False
S1000365,12827,2024-05-28,15,Mobile,Safari,Social,/sale,1,70,True,False
S1000366,16589,2024-09-24,11,Mobile,Chrome,Social,/,1,75,True,False
S1000367,,2024-08-01,15,Desktop,Other,Referral,/new-arrivals,1,52,True,False
S1000368,,2024-08-22,9,Desktop,Chrome,Organic Search,/,1,109,True,False
S1000369,16941,2024-04-18,1,Mobile,Chrome,Referral,/category,1,57,True,False
S1000370,12951,2024-10-03,10,Tablet,Chrome,Referral,/category,2,66,False,False
S1000371,19133,2024-08-07,11,Mobile,Chrome,Organic Search,/sale,1,36,True,False
S1000372,,2024-08-14,19,Tablet,Chrome,Paid Search,/products,1,23,True,False
S1000373,,2024-01-23,7,Desktop,Edge,Organic Search,/products,2,86,False,False
S1000374,13139,2024-01-25,15,Mobile,Chrome,Paid Search,/products,1,49,True,False
S1000375,14129,2024-10-02,8,Desktop,Chrome,Direct,/sale,1,107,True,False
S1000376,19863,2024-09-18,14,Mobile,Firefox,Paid Search,/,1,38,True,False
S1000377,14447,2024-08-19,13,Mobile,Safari,Paid Search,/category,1,99,True,False
S1000378,18964,2024-03-11,9,Mobile,Safari,Organic Search,/new-arrivals,1,47,True,False
S1000379,,2024-04-30,13,Desktop,Safari,Social,/sale,1,57,True,False
S1000380,13314,2024-05-30,13,Tablet,Chrome,Social,/new-arrivals,1,42,True,False
S1000381,12211,2024-09-30,20,Mobile,Chrome,Organic Search,/,1,34,True,False
S1000382,18050,2024-07-07,8,Desktop,Chrome,Organic Search,/new-arrivals,3,344,False,False
S1000383,,2024-01-19,6,Desktop,Chrome,Paid Search,/new-arrivals,1,51,True,False
S1000384,16916,2024-01-23,13,Mobile,Chrome,Organic Search,/products,2,118,False,False
S1000385,,2024-03-23,11,Desktop,Chrome,Paid Search,/products,1,82,True,False
S1000386,,2024-09-21,14,Tablet,Chrome,Paid Search,/sale,1,61,True,False
S1000387,,2024-01-15,13,Desktop,Safari,Paid Search,/products,1,30,True,False
S1000388,10059,2024-08-20,8,Desktop,Chrome,Direct,/,1,90,True,False
S1000389,15260,2024-10-29,22,Mobile,Other,Direct,/products,1,25,True,False
S1000390,,2024-02-10,23,Mobile,Safari,Direct,/new-arrivals,1,114,True,False
S1000391,13506,2024-10-17,17,Mobile,Chrome,Email,/sale,1,97,True,False
S1000392,17804,2024-03-03,8,Desktop,Chrome,Email,/sale,1,62,True,False
S1000393,17316,2024-03-14,9,Desktop,Firefox,Organic Search,/category,1,25,True,False
S1000394,,2024-07-01,5,Mobile,Edge,Organic Search,/sale,1,32,True,False
S1000395,13593,2024-10-09,11,Desktop,Safari,Direct,/,1,84,True,False
S1000396,,2024-03-14,21,Mobile,Chrome,Direct,/sale,7,461,False,False
S1000397,,2024-08-16,4,Mobile,Edge,Organic Search,/sale,2,152,False,False
S1000398,,2024-09-14,11,Mobile,Chrome,Paid Search,/category,2,135,False,False
S1000399,,2024-02-22,12,Mobile,Safari,Organic Search,/sale,1,54,True,False
S1000400,18210,2024-02-15,15,Desktop,Safari,Referral,/new-arrivals,3,81,False,False
S1000401,10296,2024-07-22,12,Mobile,Chrome,Organic Search,/products,1,31,True,False
S1000402,,2024-04-24,15,Mobile,Chrome,Social,/new-arrivals,1,70,True,False
S1000403,19977,2024-10-09,18,Desktop,Chrome,Organic Search,/sale,1,51,True,False
S1000404,,2024-10-20,17,Desktop,Chrome,Organic Search,/sale,3,106,False,False
S1000405,,2024-01-08,12,Mobile,Safari,Email,/sale,1,107,True,False
S1000406,17862,2024-02-04,10,Tablet,Edge,Direct,/new-arrivals,2,114,False,False
S1000407,10829,2024-01-04,12,Mobile,Chrome,Paid Search,/sale,1,20,True,False
S1000408,19825,2024-07-31,12,Mobile,Chrome,Direct,/products,1,41,True,False
S1000409,12105,2024-06-09,15,Mobile,Chrome,Paid Search,/new-arrivals,8,898,False,False
S1000410,14379,2024-02-09,11,Mobile,Safari,Paid Search,/category,1,110,True,False
S1000411,,2024-09-10,5,Mobile,Safari,Organic Search,/,1,37,True,False
S1000412,16960,2024-01-28,19,Mobile,Chrome,Direct,/products,1,94,True,False
S1000413,19177,2024-07-05,15,Desktop,Chrome,Paid Search,/products,1,42,True,False
S1000414,,2024-04-12,9,Mobile,Chrome,Paid Search,/sale,1,61,True,False
S1000415,18863,2024-03-26,9,Desktop,Chrome,Organic Search,/sale,1,20,True,False
S1000416,17828,2024-06-11,23,Desktop,Edge,Paid Search,/,1,89,True,False
S1000417,15650,2024-01-13,13,Mobile,Safari,Direct,/sale,1,98,True,False
S1000418,16819,2024-09-22,12,Mobile,Firefox,Organic Search,/,1,82,True,False
S1000419,16339,2024-10-06,20,Desktop,Chrome,Organic Search,/,1,22,True,False
S1000420,,2024-03-23,9,Mobile,Safari,Direct,/,2,179,False,False
S1000421,13052,2024-01-22,21,Mobile,Edge,Organic Search,/sale,2,198,False,False
S1000422,18575,2024-10-20,19,Desktop,Safari,Organic Search,/,1,91,True,False
S1000423,14555,2024-04-30,10,Mobile,Chrome,Organic Search,/new-arrivals,1,45,True,False
S1000424,10815,2024-04-30,9,Tablet,Chrome,Direct,/category,1,23,True,False
S1000425,16071,2024-08-23,10,Mobile,Chrome,Direct,/new-arrivals,1,45,True,False
S1000426,10815,2024-07-29,10,Mobile,Chrome,Direct,/category,2,154,False,False
S1000427,,2024-09-14,14,Desktop,Firefox,Organic Search,/new-arrivals,1,35,True,False
S1000428,,2024-07-28,18,Desktop,Firefox,Organic Search,/sale,2,167,False,False
S1000429,,2024-10-20,8,Tablet,Edge,Referral,/category,1,27,True,False
S1000430,18192,2024-01-17,0,Mobile,Safari,Organic Search,/products,1,109,True,False
S1000431,,2024-06-19,10,Mobile,Chrome,Paid Search,/category,1,55,True,False
S1000432,18337,2024-06-28,14,Desktop,Chrome,Direct,/new-arrivals,1,65,True,False
S1000433,14119,2024-06-25,20,Mobile,Chrome,Social,/products,2,126,False,False
S1000434,,2024-02-06,7,Mobile,Chrome,Organic Search,/,1,63,True,False
S1000435,16971,2024-08-16,14,Desktop,Chrome,Paid Search,/,1,28,True,False
S1000436,15825,2024-07-18,11,Mobile,Chrome,Direct,/new-arrivals,1,86,True,False
S1000437,16530,2024-08-20,10,Mobile,Edge,Email,/sale,1,89,True,False
S1000438,13627,2024-03-21,15,Mobile,Safari,Social,/new-arrivals,1,76,True,False
S1000439,,2024-06-26,18,Mobile,Firefox,Paid Search,/sale,1,41,True,False
S1000440,12079,2024-10-11,19,Mobile,Safari,Organic Search,/category,2,208,False,False
S1000441,,2024-01-22,7,Mobile,Safari,Direct,/products,1,105,True,False
S1000442,11285,2024-04-04,19,Mobile,Chrome,Organic Search,/new-arrivals,1,77,True,False
S1000443,16649,2024-02-12,11,Desktop,Safari,Paid Search,/category,1,36,True,False
S1000444,,2024-03-14,21,Mobile,Chrome,Paid Search,/products,1,37,True,False
S1000445,17466,2024-01-06,7,Mobile,Chrome,Organic Search,/products,1,104,True,False
S1000446,11221,2024-03-05,2,Desktop,Chrome,Organic Search,/category,1,44,True,False
S1000447,,2024-05-05,12,Desktop,Firefox,Paid Search,/category,1,73,True,False
S1000448,,2024-03-31,15,Mobile,Chrome,Paid Search,/products,1,40,True,False
S1000449,19667,2024-09-14,20,Desktop,Firefox,Paid Search,/new-arrivals,7,583,False,False
S1000450,18550,2024-08-02,6,Mobile,Chrome,Social,/new-arrivals,1,51,True,False
S1000451,11451,2024-06-30,11,Tablet,Edge,Organic Search,/,1,68,True,False
S1000452,10944,2024-07-09,17,Mobile,Safari,Organic Search,/products,1,62,True,False
S1000453,14524,2024-01-19,12,Mobile,Safari,Organic Search,/,1,87,True,False
S1000454,,2024-03-13,19,Mobile,Chrome,Direct,/category,3,260,False,False
S1000455,,2024-05-02,23,Mobile,Chrome,Paid Search,/products,1,90,True,False
S1000456,,2024-04-28,12,Desktop,Other,Paid Search,/products,2,78,False,False
S1000457,19646,2024-08-30,6,Mobile,Edge,Organic Search,/category,1,54,True,False
S1000458,11021,2024-04-11,12,Desktop,Chrome,Paid Search,/category,1,36,True,False
S1000459,16125,2024-07-22,7,Mobile,Chrome,Organic Search,/category,1,82,True,False
S1000460,,2024-03-23,9,Desktop,Safari,Direct,/category,1,84,True,False
S1000461,,2024-01-01,5,Mobile,Chrome,Organic Search,/,2,147,False,False
S1000462,,2024-03-06,9,Desktop,Edge,Organic Search,/category,1,48,True,False
S1000463,,2024-06-09,9,Desktop,Chrome,Organic Search,/category,1,73,True,False
S1000464,12470,2024-04-25,15,Mobile,Edge,Referral,/sale,1,72,True,False
S1000465,12811,2024-01-01,7,Mobile,Chrome,Direct,/,1,84,True,False
S1000466,16471,2024-07-15,7,Mobile,Safari,Paid Search,/,1,63,True,False
S1000467,,2024-08-26,11,Mobile,Chrome,Referral,/products,1,61,True,False
S1000468,,2024-02-02,19,Mobile,Other,Paid Search,/,1,58,True,False
S1000469,15265,2024-03-02,9,Desktop,Firefox,Organic Search,/,1,45,True,False
S1000470,17238,2024-09-22,9,Mobile,Chrome,Email,/,1,42,True,False
S1000471,10895,2024-09-02,7,Mobile,Safari,Direct,/products,1,106,True,False
S1000472,,2024-09-07,9,Tablet,Chrome,Email,/,1,91,True,False
S1000473,,2024-05-02,19,Mobile,Firefox,Organic Search,/category,1,97,True,False
S1000474,12865,2024-05-10,12,Mobile,Chrome,Paid Search,/sale,1,38,True,False
S1000475,10797,2024-04-26,9,Mobile,Chrome,Organic Search,/new-arrivals,1,28,True,False
S1000476,,2024-01-10,16,Tablet,Safari,Referral,/products,1,29,True,False
S1000477,,2024-03-18,20,Mobile,Chrome,Email,/,1,41,True,False
S1000478,10176,2024-08-18,16,Desktop,Safari,Paid Search,/sale,1,32,True,False
S1000479,,2024-10-23,7,Mobile,Chrome,Direct,/products,1,113,True,False
S1000480,,2024-03-26,7,Mobile,Chrome,Direct,/products,1,116,True,False
S1000481,18286,2024-07-23,11,Desktop,Chrome,Email,/new-arrivals,1,20,True,False
S1000482,,2024-10-20,11,Mobile,Chrome,Paid Search,/products,3,283,False,False
S1000483,10819,2024-05-15,10,Mobile,Safari,Paid Search,/products,1,75,True,False
S1000484,17559,2024-05-19,3,Mobile,Edge,Social,/sale,1,23,True,False
S1000485,19198,2024-08-23,10,Mobile,Firefox,Organic Search,/products,1,105,True,False
S1000486,,2024-04-09,21,Mobile,Chrome,Paid Search,/,4,250,False,False
S1000487,,2024-02-03,11,Desktop,Chrome,Organic Search,/products,1,48,True,False
S1000488,17118,2024-02-12,14,Mobile,Chrome,Organic Search,/,1,116,True,False
S1000489,,2024-08-05,3,Desktop,Chrome,Paid Search,/new-arrivals,1,42,True,False
S1000490,,2024-10-04,8,Mobile,Chrome,Social,/new-arrivals,1,86,True,False
S1000491,11232,2024-01-03,17,Mobile,Edge,Organic Search,/products,1,22,True,False
S1000492,,2024-02-22,13,Mobile,Safari,Email,/products,1,51,True,False
S1000493,14658,2024-07-05,16,Tablet,Chrome,Paid Search,/sale,4,357,False,False
S1000494,10986,2024-03-02,1,Mobile,Firefox,Organic Search,/products,1,101,True,False
S1000495,14258,2024-10-08,9,Desktop,Chrome,Organic Search,/category,1,95,True,False
S1000496,,2024-01-01,9,Desktop,Safari,Direct,/products,1,93,True,False
S1000497,12975,2024-03-07,6,Desktop,Chrome,Email,/sale,1,102,True,False
S1000498,13745,2024-08-30,7,Desktop,Safari,Email,/sale,1,92,True,False
S1000499,17691,2024-07-28,17,Mobile,Chrome,Direct,/sale,2,58,False,False
S1000500,10489,2024-08-14,20,Mobile,Chrome,Email,/new-arrivals,1,53,True,False
S1000501,15133,2024-04-29,8,Desktop,Edge,Organic Search,/,1,69,True,False
S1000502,,2024-02-07,11,Desktop,Edge,Paid Search,/new-arrivals,1,74,True,False
S1000503,17738,2024-01-10,14,Mobile,Chrome,Email,/sale,1,29,True,False
S1000504,12990,2024-10-09,9,Desktop,Chrome,Paid Search,/products,1,33,True,False
S1000505,,2024-09-26,7,Mobile,Firefox,Organic Search,/products,1,40,True,False
S1000506,16073,2024-01-27,4,Mobile,Safari,Direct,/,1,67,True,False
S1000507,11780,2024-08-28,8,Desktop,Firefox,Direct,/new-arrivals,1,82,True,False
S1000508,17034,2024-10-30,18,Mobile,Chrome,Organic Search,/sale,1,58,True,False
S1000509,,2024-03-23,14,Mobile,Safari,Email,/new-arrivals,1,85,True,False
S1000510,15387,2024-01-09,9,Desktop,Chrome,Social,/category,1,25,True,False
S1000511,16218,2024-05-24,19,Desktop,Chrome,Email,/,1,53,True,False
S1000512,,2024-10-25,13,Mobile,Chrome,Paid Search,/new-arrivals,1,83,True,False
S1000513,,2024-04-11,8,Mobile,Chrome,Referral,/new-arrivals,1,75,True,False
S1000514,12142,2024-08-09,10,Desktop,Chrome,Organic Search,/new-arrivals,1,77,True,False
S1000515,18412,2024-06-24,9,Mobile,Chrome,Paid Search,/products,1,51,True,False
S1000516,,2024-04-13,12,Mobile,Safari,Direct,/new-arrivals,1,58,True,False
S1000517,17921,2024-01-27,8,Desktop,Chrome,Paid Search,/,1,75,True,False
S1000518,,2024-10-25,14,Mobile,Firefox,Paid Search,/,1,85,True,False
S1000519,,2024-07-20,15,Tablet,Chrome,Organic Search,/new-arrivals,2,222,False,False
S1000520,10453,2024-08-17,1,Mobile,Other,Direct,/,1,66,True,False
S1000521,,2024-04-25,7,Desktop,Chrome,Organic Search,/category,1,99,True,False
S1000522,,2024-05-06,16,Desktop,Chrome,Direct,/products,1,65,True,False
S1000523,,2024-08-07,10,Desktop,Chrome,Organic Search,/category,1,64,True,False
S1000524,,2024-02-05,11,Tablet,Chrome,Direct,/new-arrivals,1,35,True,False
S1000525,17751,2024-09-07,17,Mobile,Chrome,Direct,/products,1,39,True,False
S1000526,10012,2024-07-09,23,Mobile,Chrome,Email,/products,1,75,True,False
S1000527,,2024-04-04,18,Mobile,Chrome,Organic Search,/sale,2,154,False,False
S1000528,,2024-03-07,15,Mobile,Safari,Direct,/sale,1,110,True,False
S1000529,16444,2024-08-15,17,Tablet,Edge,Social,/category,1,115,True,False
S1000530,12985,2024-05-07,11,Desktop,Chrome,Paid Search,/products,1,95,True,False
S1000531,13562,2024-10-11,17,Mobile,Safari,Organic Search,/new-arrivals,1,116,True,False
S1000532,18467,2024-10-26,9,Desktop,Chrome,Paid Search,/category,1,40,True,False
S1000533,18524,2024-09-07,5,Mobile,Chrome,Organic Search,/category,1,87,True,False
S1000534,,2024-03-18,19,Mobile,Chrome,Direct,/new-arrivals,1,57,True,False
S1000535,11915,2024-09-09,13,Desktop,Chrome,Organic Search,/sale,1,83,True,False
S1000536,,2024-09-06,12,Desktop,Chrome,Email,/new-arrivals,5,220,False,False
S1000537,,2024-08-07,21,Mobile,Chrome,Email,/sale,2,159,False,False
S1000538,19898,2024-08-16,12,Desktop,Safari,Paid Search,/category,1,65,True,False
S1000539,15223,2024-06-13,10,Mobile,Safari,Direct,/new-arrivals,1,104,True,False
S1000540,12004,2024-05-08,14,Mobile,Chrome,Paid Search,/,1,47,True,False
S1000541,12912,2024-07-06,7,Mobile,Firefox,Social,/,1,43,True,False
S1000542,,2024-02-19,12,Mobile,Chrome,Direct,/sale,1,34,True,False
S1000543,19770,2024-02-06,8,Desktop,Chrome,Direct,/,1,31,True,False
S1000544,17926,2024-10-16,20,Tablet,Chrome,Paid Search,/new-arrivals,2,126,False,False
S1000545,,2024-03-28,20,Mobile,Chrome,Organic Search,/,1,58,True,False
S1000546,17571,2024-02-29,14,Mobile,Chrome,Direct,/category,1,35,True,False
S1000547,,2024-09-03,6,Mobile,Chrome,Organic Search,/new-arrivals,1,38,True,False
S1000548,16519,2024-04-05,10,Mobile,Firefox,Social,/,1,111,True,False
S1000549,10298,2024-09-28,7,Desktop,Edge,Paid Search,/sale,4,112,False,False
S1000550,11163,2024-10-27,20,Mobile,Edge,Email,/products,1,20,True,False
S1000551,,2024-06-18,9,Mobile,Edge,Organic Search,/products,24,2584,False,False
S1000552,,2024-06-02,11,Mobile,Safari,Direct,/new-arrivals,1,41,True,False
S1000553,,2024-03-02,10,Mobile,Firefox,Organic Search,/category,1,69,True,False
S1000554,12687,2024-01-28,4,Mobile,Chrome,Paid Search,/category,1,101,True,False
S1000555,,2024-08-29,17,Mobile,Safari,Paid Search,/new-arrivals,1,63,True,False
S1000556,14696,2024-04-09,6,Mobile,Firefox,Organic Search,/sale,1,104,True,False
S1000557,,2024-08-24,18,Desktop,Chrome,Social,/new-arrivals,1,98,True,False
S1000558,12243,2024-06-30,4,Mobile,Chrome,Organic Search,/sale,1,51,True,False
S1000559,11724,2024-06-25,13,Mobile,Chrome,Paid Search,/sale,1,50,True,False
S1000560,14065,2024-08-25,21,Mobile,Safari,Organic Search,/products,9,518,False,False
S1000561,13661,2024-09-27,8,Tablet,Chrome,Social,/new-arrivals,1,57,True,False
S1000562,13987,2024-07-21,14,Desktop,Edge,Direct,/products,1,52,True,False
S1000563,13316,2024-04-13,16,Desktop,Chrome,Organic Search,/category,1,46,True,False
S1000564,13768,2024-10-18,6,Tablet,Chrome,Organic Search,/new-arrivals,1,24,True,False
S1000565,15405,2024-01-14,13,Desktop,Firefox,Direct,/products,1,88,True,False
S1000566,,2024-02-26,15,Desktop,Safari,Referral,/sale,1,81,True,False
S1000567,,2024-02-22,19,Desktop,Edge,Social,/sale,1,29,True,False
S1000568,,2024-03-23,21,Desktop,Chrome,Organic Search,/category,5,504,False,False
S1000569,10254,2024-09-29,6,Mobile,Chrome,Paid Search,/products,3,341,False,False
S1000570,,2024-08-11,7,Mobile,Chrome,Organic Search,/sale,1,99,True,False
S1000571,12844,2024-04-10,16,Desktop,Edge,Direct,/,1,23,True,False
S1000572,,2024-10-20,18,Mobile,Chrome,Direct,/new-arrivals,1,25,True,False
S1000573,,2024-06-27,4,Mobile,Firefox,Direct,/products,1,41,True,False
S1000574,,2024-04-30,6,Mobile,Safari,Direct,/sale,1,102,True,False
S1000575,,2024-08-31,19,Mobile,Safari,Direct,/sale,1,72,True,False
S1000576,10128,2024-10-28,5,Mobile,Chrome,Organic Search,/products,1,95,True,False
S1000577,19773,2024-03-30,23,Desktop,Chrome,Email,/products,1,47,True,False
S1000578,19847,2024-01-31,20,Mobile,Safari,Paid Search,/category,1,29,True,False
S1000579,16476,2024-09-29,7,Tablet,Safari,Organic Search,/category,1,92,True,False
S1000580,,2024-10-24,19,Desktop,Safari,Social,/sale,1,72,True,False
